7,7501,-3,2012-09-21 04:00:00
172,7604,-10,2013-03-27 04:00:00
135,177,1,2012-05-07 04:00:00
22,14,8,2012-11-22 05:00:00
5,1551,-1,2014-01-18 05:00:00
2354,597,1,2013-09-27 04:00:00
7461,7595,-10,2012-12-10 05:00:00
93,7342,-1,2013-06-11 04:00:00
12,7525,1,2013-05-14 04:00:00
15,7562,-10,2015-05-08 04:00:00
95,7598,-10,2013-07-19 04:00:00
125,95,-1,2014-12-02 05:00:00
5415,41,2,2012-08-20 04:00:00
2,769,2,2011-02-18 05:00:00
58,7532,-5,2014-08-14 04:00:00
3,93,4,2013-06-26 04:00:00
484,14,3,2012-01-06 05:00:00
24,7565,-1,2012-09-25 04:00:00
73,199,1,2012-12-07 05:00:00
6,492,1,2013-01-08 05:00:00
1777,166,1,2012-07-06 04:00:00
1957,39,1,2011-06-13 04:00:00
111,7604,-10,2013-03-29 04:00:00
1654,7546,-10,2011-06-25 04:00:00
1007,28,1,2011-06-05 04:00:00
15,185,-1,2014-07-30 04:00:00
8,7495,-1,2014-02-10 05:00:00
155,403,2,2011-07-30 04:00:00
7500,7482,1,2012-08-21 04:00:00
38,14,5,2012-05-22 04:00:00
279,375,1,2014-10-29 04:00:00
36,56,3,2013-01-21 05:00:00
1476,9,1,2011-10-21 04:00:00
13,7603,-10,2012-10-25 04:00:00
198,7527,-10,2012-12-10 05:00:00
7,191,1,2014-11-22 05:00:00
118,214,1,2013-08-02 04:00:00
251,354,3,2011-04-05 04:00:00
8,885,-1,2013-12-15 05:00:00
289,12,1,2013-12-14 05:00:00
177,7517,-10,2012-10-02 04:00:00
7602,26,-10,2013-07-19 04:00:00
1691,287,-3,2012-11-25 05:00:00
30,296,-10,2014-08-23 04:00:00
245,7497,-10,2014-08-26 04:00:00
66,10,1,2012-02-28 05:00:00
498,7560,-1,2014-07-05 04:00:00
951,142,1,2012-09-10 04:00:00
358,7604,-10,2013-04-12 04:00:00
1227,7552,3,2011-05-05 04:00:00
2208,35,2,2012-07-05 04:00:00
11,7525,-10,2013-07-28 04:00:00
16,40,3,2012-05-17 04:00:00
498,302,-1,2014-07-24 04:00:00
536,84,1,2011-05-07 04:00:00
7602,7600,10,2013-03-26 04:00:00
2336,7385,-5,2014-12-28 05:00:00
124,73,9,2012-12-09 05:00:00
278,7565,-10,2012-11-01 04:00:00
2336,233,3,2014-04-24 04:00:00
148,7603,-10,2012-09-17 04:00:00
5342,294,-3,2012-10-19 04:00:00
43,173,-10,2014-07-29 04:00:00
1,2904,1,2012-04-25 04:00:00
1306,18,7,2012-07-25 04:00:00
8,204,-1,2014-03-21 04:00:00
396,331,1,2012-12-06 05:00:00
7564,1249,-10,2011-06-20 04:00:00
102,1244,4,2011-05-30 04:00:00
348,307,1,2013-04-09 04:00:00
1393,164,-1,2014-12-29 05:00:00
15,3428,-1,2015-03-17 04:00:00
1227,7401,-10,2011-07-14 04:00:00
377,3413,1,2014-11-07 05:00:00
411,75,1,2012-07-01 04:00:00
83,7600,-8,2012-10-27 04:00:00
967,7581,-5,2013-01-18 05:00:00
51,370,1,2012-02-17 05:00:00
2311,177,1,2013-01-19 05:00:00
7386,337,-1,2015-12-17 05:00:00
245,177,-10,2014-08-26 04:00:00
9,1721,2,2011-09-15 04:00:00
85,7604,-10,2013-03-25 04:00:00
61,3098,1,2012-12-28 05:00:00
15,11,-1,2013-01-16 05:00:00
9,7537,-10,2012-09-28 04:00:00
2179,10,3,2012-03-01 05:00:00
7517,145,-10,2012-09-25 04:00:00
174,391,1,2013-03-07 05:00:00
29,122,2,2012-09-06 04:00:00
485,187,1,2012-01-21 05:00:00
614,259,1,2012-09-17 04:00:00
708,116,-1,2014-04-02 04:00:00
68,7600,-10,2013-03-25 04:00:00
1760,1148,1,2012-04-16 04:00:00
3180,7327,-10,2013-04-23 04:00:00
5342,686,-1,2013-01-02 05:00:00
8,1162,-1,2014-03-20 04:00:00
2336,2293,-2,2014-10-14 04:00:00
64,7415,-2,2013-12-07 05:00:00
1032,25,1,2012-03-27 04:00:00
85,703,-1,2013-12-19 05:00:00
162,156,1,2012-10-15 04:00:00
1683,7524,-10,2011-06-09 04:00:00
43,7513,-10,2012-09-15 04:00:00
173,363,1,2014-05-20 04:00:00
498,358,-1,2015-01-01 05:00:00
85,7599,-10,2013-03-29 04:00:00
614,1108,1,2011-05-27 04:00:00
24,7377,-5,2014-03-07 05:00:00
244,7584,-10,2013-01-24 05:00:00
498,708,-1,2014-08-20 04:00:00
493,95,3,2013-02-23 05:00:00
58,165,2,2014-08-12 04:00:00
197,56,1,2013-03-26 04:00:00
159,7589,-10,2011-05-09 04:00:00
8,148,-1,2014-06-08 04:00:00
494,26,1,2013-05-19 04:00:00
89,160,5,2012-08-16 04:00:00
7512,703,1,2012-12-20 05:00:00
179,177,-10,2014-06-21 04:00:00
7568,125,-10,2014-04-29 04:00:00
105,118,2,2014-01-30 05:00:00
177,487,3,2012-12-14 05:00:00
860,18,8,2011-07-04 04:00:00
391,8,3,2013-07-17 04:00:00
580,1001,1,2011-06-26 04:00:00
15,3372,-1,2015-08-07 04:00:00
577,7576,-5,2011-06-14 04:00:00
2634,176,-1,2012-11-21 05:00:00
22,2079,1,2011-09-09 04:00:00
937,7551,-5,2012-12-30 05:00:00
7517,159,-10,2012-09-25 04:00:00
371,523,1,2013-02-05 05:00:00
647,7544,-5,2014-08-14 04:00:00
440,110,4,2012-02-09 05:00:00
7595,174,2,2013-02-20 05:00:00
30,7536,-10,2012-09-25 04:00:00
2529,795,10,2011-10-31 04:00:00
11,798,-10,2012-05-07 04:00:00
53,7463,-10,2012-12-21 05:00:00
22,122,2,2012-09-28 04:00:00
323,215,1,2011-06-04 04:00:00
7,43,-4,2013-01-29 05:00:00
11,735,1,2011-10-10 04:00:00
33,841,1,2011-08-16 04:00:00
9,7565,-5,2012-09-23 04:00:00
85,177,-10,2014-04-09 04:00:00
5029,7564,-10,2012-01-23 05:00:00
43,7378,-3,2012-09-15 04:00:00
1471,7603,1,2011-08-03 04:00:00
15,7312,-1,2015-06-22 04:00:00
77,39,3,2011-07-19 04:00:00
7598,188,-10,2013-07-19 04:00:00
925,676,1,2011-06-09 04:00:00
228,124,-10,2013-03-26 04:00:00
424,645,-10,2013-08-31 04:00:00
2,7500,-10,2012-08-23 04:00:00
95,103,-1,2014-05-29 04:00:00
158,3386,1,2014-07-07 04:00:00
824,55,-2,2014-08-16 04:00:00
92,648,1,2013-04-15 04:00:00
15,19,-1,2015-01-24 05:00:00
87,7542,-10,2013-12-09 05:00:00
7536,166,-10,2012-09-25 04:00:00
114,70,1,2014-03-03 05:00:00
270,7455,-10,2011-11-13 05:00:00
417,7591,-5,2014-09-11 04:00:00
349,144,5,2013-12-19 05:00:00
188,7598,-10,2013-07-19 04:00:00
830,2336,1,2014-07-16 04:00:00
259,19,1,2013-11-05 05:00:00
3038,13,1,2012-10-16 04:00:00
52,361,1,2012-03-22 04:00:00
1691,113,-10,2014-03-18 04:00:00
8,597,-1,2014-05-08 04:00:00
47,7599,-10,2013-03-27 04:00:00
8,591,-1,2014-04-27 04:00:00
254,7394,2,2011-06-12 04:00:00
171,1738,1,2013-05-06 04:00:00
7603,1723,3,2012-05-24 04:00:00
7,1731,1,2012-03-02 05:00:00
1581,894,3,2013-09-14 04:00:00
19,302,3,2014-08-19 04:00:00
5,759,-10,2013-11-27 05:00:00
1161,392,3,2012-07-17 04:00:00
177,2280,-9,2013-01-05 05:00:00
9,35,2,2011-10-18 04:00:00
28,2029,1,2011-06-06 04:00:00
824,2828,-1,2014-05-19 04:00:00
58,7544,-5,2014-08-14 04:00:00
249,103,1,2014-10-08 04:00:00
108,382,2,2011-05-10 04:00:00
15,7161,1,2014-07-05 04:00:00
16,1090,1,2011-04-27 04:00:00
264,2126,1,2011-10-01 04:00:00
81,627,1,2013-05-28 04:00:00
104,288,-10,2015-01-19 05:00:00
90,405,1,2011-07-17 04:00:00
16,72,2,2013-06-04 04:00:00
155,7415,-1,2013-12-01 05:00:00
69,487,2,2012-04-01 04:00:00
10,113,-1,2013-05-29 04:00:00
14,15,-10,2013-03-28 04:00:00
647,7503,-1,2014-08-18 04:00:00
255,264,1,2011-10-01 04:00:00
7,7513,-10,2012-09-18 04:00:00
442,7402,-10,2011-05-09 04:00:00
8,707,-1,2014-06-10 04:00:00
37,1025,1,2011-12-22 05:00:00
85,95,2,2014-09-16 04:00:00
190,7580,-1,2012-09-25 04:00:00
29,177,-4,2013-10-03 04:00:00
366,4,2,2011-04-19 04:00:00
759,103,1,2013-08-06 04:00:00
171,83,1,2012-06-18 04:00:00
5342,7427,-10,2012-12-03 05:00:00
647,11,-3,2014-12-05 05:00:00
8,7423,-1,2013-12-01 05:00:00
249,656,-10,2013-02-01 05:00:00
125,68,-1,2014-10-10 04:00:00
188,7540,-10,2012-12-01 05:00:00
7599,7,-10,2013-07-19 04:00:00
8,7408,-5,2013-11-27 05:00:00
1181,738,3,2013-04-08 04:00:00
188,73,-1,2013-02-24 05:00:00
373,395,1,2012-11-22 05:00:00
125,11,-10,2014-12-03 05:00:00
188,815,-1,2013-01-03 05:00:00
33,88,2,2013-04-10 04:00:00
245,6,1,2014-08-25 04:00:00
15,698,1,2013-01-27 05:00:00
48,914,3,2011-08-15 04:00:00
30,7380,-5,2013-10-14 04:00:00
375,85,-1,2014-12-22 05:00:00
945,304,1,2011-11-29 05:00:00
176,7603,-1,2012-09-16 04:00:00
8,3129,-1,2014-01-03 05:00:00
169,365,3,2011-05-18 04:00:00
281,96,1,2014-05-12 04:00:00
114,3369,-1,2014-11-27 05:00:00
1803,46,1,2012-10-14 04:00:00
1256,866,2,2011-06-23 04:00:00
14,392,5,2012-05-13 04:00:00
26,348,3,2012-06-18 04:00:00
791,7414,-10,2011-07-17 04:00:00
69,257,1,2012-03-12 04:00:00
199,257,-10,2013-02-03 05:00:00
196,22,3,2013-01-20 05:00:00
206,7550,-2,2013-12-14 05:00:00
7579,22,-1,2012-04-08 04:00:00
491,7604,-10,2013-04-27 04:00:00
664,14,1,2011-12-12 05:00:00
105,185,-4,2014-02-28 05:00:00
73,7525,-10,2013-07-22 04:00:00
286,7399,-2,2014-08-09 04:00:00
699,89,3,2012-11-21 05:00:00
7529,656,-10,2012-11-01 04:00:00
117,796,-1,2012-03-05 05:00:00
7328,145,-10,2011-07-02 04:00:00
109,670,2,2011-06-03 04:00:00
155,544,2,2011-08-13 04:00:00
5,3231,1,2013-05-13 04:00:00
1309,88,1,2012-06-15 04:00:00
1377,144,5,2013-10-11 04:00:00
7509,5342,-10,2013-04-03 04:00:00
95,2369,-10,2014-08-22 04:00:00
174,7595,-1,2013-04-22 04:00:00
145,7588,-5,2012-08-19 04:00:00
113,1,4,2011-07-22 04:00:00
13,7550,-10,2013-12-14 05:00:00
88,129,1,2011-06-17 04:00:00
66,7603,-2,2012-09-11 04:00:00
47,7598,-10,2013-03-27 04:00:00
909,1960,1,2011-05-14 04:00:00
7,536,-4,2013-08-31 04:00:00
396,95,1,2012-11-06 05:00:00
211,7592,-10,2012-01-31 05:00:00
663,217,1,2011-05-26 04:00:00
1691,7574,-10,2013-02-12 05:00:00
100,1694,1,2011-06-17 04:00:00
1606,1,2,2011-04-06 04:00:00
7520,7414,3,2011-06-14 04:00:00
1976,2578,1,2011-06-04 04:00:00
37,7564,-10,2011-06-28 04:00:00
68,7598,-10,2013-03-26 04:00:00
937,7594,-5,2013-01-11 05:00:00
73,7595,-1,2013-03-30 04:00:00
12,3281,1,2013-07-29 04:00:00
613,8,1,2012-07-02 04:00:00
30,7565,-10,2014-05-14 04:00:00
30,7391,-5,2013-10-18 04:00:00
7536,7553,-10,2012-09-25 04:00:00
2097,18,1,2011-09-07 04:00:00
7372,2493,1,2011-05-15 04:00:00
562,1466,1,2011-06-23 04:00:00
188,7600,-10,2012-09-14 04:00:00
9,1472,-1,2011-09-22 04:00:00
95,7581,-10,2013-01-24 05:00:00
8,5679,-2,2014-03-24 04:00:00
3277,151,2,2013-08-21 04:00:00
38,2139,1,2012-01-04 05:00:00
701,1,1,2012-11-18 05:00:00
157,7600,-10,2014-04-18 04:00:00
15,188,-10,2012-04-08 04:00:00
5342,7509,-8,2013-04-04 04:00:00
2,7577,-10,2012-04-02 04:00:00
2336,85,-3,2014-12-22 05:00:00
70,7565,-1,2012-08-27 04:00:00
5,416,-10,2014-08-18 04:00:00
8,1043,-1,2014-04-21 04:00:00
933,7579,-2,2012-06-20 04:00:00
128,7597,-10,2013-08-12 04:00:00
5342,7584,-4,2013-01-23 05:00:00
49,10,1,2013-05-07 04:00:00
22,1218,1,2011-09-09 04:00:00
8,7475,-10,2013-12-12 05:00:00
8,7356,-1,2014-02-11 05:00:00
269,7415,-10,2014-02-11 05:00:00
86,7552,-10,2014-02-26 05:00:00
5,7578,-10,2014-09-03 04:00:00
1018,10,1,2011-06-21 04:00:00
173,42,1,2013-11-21 05:00:00
1134,7603,-10,2012-09-05 04:00:00
470,16,3,2011-04-16 04:00:00
154,7604,-10,2013-04-16 04:00:00
68,7601,-10,2013-03-26 04:00:00
332,124,-10,2013-03-26 04:00:00
687,7577,1,2012-02-20 05:00:00
7,7505,-10,2012-09-15 04:00:00
272,798,-10,2012-05-24 04:00:00
596,191,1,2013-06-23 04:00:00
39,7533,-10,2011-06-14 04:00:00
11,7595,-10,2013-05-06 04:00:00
5,7457,-10,2013-06-28 04:00:00
155,203,1,2013-03-30 04:00:00
373,7338,-1,2012-11-05 05:00:00
85,107,1,2012-06-30 04:00:00
115,197,1,2013-05-02 04:00:00
5342,84,-3,2012-10-23 04:00:00
16,2206,1,2012-06-17 04:00:00
2848,1,1,2012-02-23 05:00:00
1156,522,1,2012-06-13 04:00:00
3254,309,1,2013-07-21 04:00:00
85,601,1,2014-01-30 05:00:00
278,41,2,2012-09-20 04:00:00
25,1830,1,2013-03-13 04:00:00
5,7550,-10,2013-12-15 05:00:00
8,3400,1,2014-09-10 04:00:00
89,516,1,2011-07-04 04:00:00
21,62,3,2012-07-16 04:00:00
15,7577,-3,2012-03-15 04:00:00
10,22,3,2012-08-19 04:00:00
355,2,1,2011-05-02 04:00:00
2336,1388,-5,2014-10-08 04:00:00
96,111,1,2014-06-07 04:00:00
7514,7604,-10,2013-04-16 04:00:00
295,153,1,2012-08-23 04:00:00
2213,161,1,2012-05-28 04:00:00
7585,12,1,2013-09-30 04:00:00
7584,244,-10,2013-01-24 05:00:00
5,7480,-10,2014-08-16 04:00:00
374,154,1,2013-06-19 04:00:00
739,1144,1,2012-03-19 04:00:00
182,366,1,2011-05-21 04:00:00
1691,7598,-10,2013-03-27 04:00:00
403,2699,1,2011-07-03 04:00:00
174,775,-1,2013-06-18 04:00:00
5,7521,-10,2014-02-25 05:00:00
85,2336,-2,2014-12-23 05:00:00
104,832,1,2014-02-25 05:00:00
6166,1176,1,2013-04-20 04:00:00
170,7604,-10,2013-04-02 04:00:00
21,2,1,2011-04-27 04:00:00
1159,973,-1,2013-04-21 04:00:00
430,7509,-2,2013-04-04 04:00:00
1691,7595,-10,2013-03-18 04:00:00
1272,98,3,2012-06-05 04:00:00
290,397,1,2013-09-29 04:00:00
177,7599,-10,2013-03-26 04:00:00
319,7410,2,2012-05-30 04:00:00
48,131,7,2011-08-17 04:00:00
485,149,1,2012-01-21 05:00:00
2218,956,1,2012-07-11 04:00:00
1421,30,1,2013-11-01 04:00:00
5342,7600,-10,2012-12-11 05:00:00
8,665,-1,2013-12-01 05:00:00
8,452,-1,2014-03-22 04:00:00
52,7565,2,2012-04-14 04:00:00
332,145,-1,2013-09-25 04:00:00
863,1124,1,2011-06-14 04:00:00
28,1450,2,2011-06-11 04:00:00
3,3254,2,2013-07-13 04:00:00
1427,132,1,2011-07-04 04:00:00
95,7497,-1,2014-08-25 04:00:00
7,7483,-10,2012-09-15 04:00:00
1,1500,1,2012-04-19 04:00:00
32,203,2,2012-08-30 04:00:00
7550,798,-10,2013-02-01 05:00:00
491,20,3,2013-07-27 04:00:00
3002,7,1,2012-12-24 05:00:00
15,7368,-1,2014-12-04 05:00:00
11,7573,-10,2012-03-11 05:00:00
188,1762,-1,2012-07-05 04:00:00
491,7601,-10,2013-04-27 04:00:00
491,2336,-2,2014-08-17 04:00:00
542,7557,-5,2011-08-05 04:00:00
1948,50,2,2011-05-19 04:00:00
7,645,2,2013-03-28 04:00:00
80,747,1,2012-07-16 04:00:00
330,7555,-10,2012-11-22 05:00:00
309,5,2,2013-10-30 04:00:00
88,177,-10,2013-05-05 04:00:00
586,20,3,2011-09-09 04:00:00
53,375,1,2014-06-23 04:00:00
3097,7389,-10,2012-12-24 05:00:00
43,1778,1,2012-06-09 04:00:00
712,1676,1,2011-06-06 04:00:00
8,7558,-5,2013-11-27 05:00:00
1153,7411,-10,2012-08-20 04:00:00
648,58,1,2013-04-11 04:00:00
244,177,-10,2013-04-05 04:00:00
804,204,2,2012-06-01 04:00:00
47,15,-10,2015-05-25 04:00:00
70,149,1,2012-08-24 04:00:00
4,7596,-10,2011-06-14 04:00:00
720,105,1,2013-11-18 05:00:00
100,133,3,2012-05-22 04:00:00
65,516,1,2011-12-06 05:00:00
5533,13,-10,2012-09-25 04:00:00
109,779,2,2011-05-25 04:00:00
37,7448,-10,2011-06-29 04:00:00
8,7358,-1,2014-02-14 05:00:00
304,20,1,2012-05-24 04:00:00
4,1088,2,2011-05-01 04:00:00
7565,5342,-10,2012-08-14 04:00:00
988,7596,-10,2011-06-06 04:00:00
62,1781,1,2012-09-10 04:00:00
8,1579,-1,2014-02-17 05:00:00
83,7566,1,2012-04-14 04:00:00
548,1157,1,2012-08-23 04:00:00
255,35,2,2011-12-19 05:00:00
705,488,1,2013-04-13 04:00:00
681,9,-5,2011-11-07 05:00:00
179,7598,-10,2013-03-26 04:00:00
3133,774,1,2013-04-22 04:00:00
1884,459,1,2013-11-18 05:00:00
8,1195,-1,2013-12-09 05:00:00
8,613,-2,2014-01-02 05:00:00
179,7599,-10,2013-03-26 04:00:00
25,295,1,2012-07-28 04:00:00
2552,1,2,2011-06-12 04:00:00
177,1051,1,2012-12-21 05:00:00
58,125,2,2014-07-20 04:00:00
155,7547,-10,2011-09-02 04:00:00
745,519,2,2012-06-05 04:00:00
188,7551,-9,2013-05-06 04:00:00
253,7557,-10,2011-08-05 04:00:00
7,7594,-10,2013-01-11 05:00:00
152,672,2,2011-09-14 04:00:00
174,7343,-1,2013-07-05 04:00:00
1024,7575,-10,2013-12-04 05:00:00
815,7581,-10,2013-01-18 05:00:00
164,174,2,2013-12-09 05:00:00
8,547,-1,2014-04-21 04:00:00
156,7604,-10,2013-05-21 04:00:00
24,29,2,2013-06-17 04:00:00
5,7575,-10,2013-12-21 05:00:00
233,269,-1,2014-04-24 04:00:00
403,851,1,2011-05-30 04:00:00
5,7503,-10,2014-08-18 04:00:00
38,7456,-10,2012-02-05 05:00:00
5,2397,-1,2013-11-25 05:00:00
17,284,3,2012-05-27 04:00:00
914,677,2,2011-06-12 04:00:00
678,7327,1,2011-06-10 04:00:00
599,229,2,2013-04-09 04:00:00
15,7366,-1,2014-10-10 04:00:00
449,4,1,2011-06-02 04:00:00
1362,3,4,2013-03-14 04:00:00
9,1292,-1,2011-12-16 05:00:00
7558,650,1,2013-11-18 05:00:00
690,455,5,2012-07-27 04:00:00
1887,432,2,2013-12-16 05:00:00
2836,793,1,2012-01-17 05:00:00
35,70,-1,2012-09-25 04:00:00
130,7604,-10,2013-04-04 04:00:00
2022,28,3,2011-06-05 04:00:00
161,635,3,2012-05-28 04:00:00
2510,1105,1,2011-05-16 04:00:00
5342,516,-3,2013-03-08 05:00:00
499,605,1,2015-04-26 04:00:00
118,5,2,2013-11-08 05:00:00
2407,348,1,2014-02-21 05:00:00
403,939,1,2011-08-23 04:00:00
5,7522,-10,2014-08-14 04:00:00
284,2153,1,2012-05-30 04:00:00
1,7589,-1,2011-05-10 04:00:00
68,3099,1,2013-01-06 05:00:00
65,7572,-10,2011-07-06 04:00:00
86,7386,-1,2015-12-19 05:00:00
173,7559,-10,2014-02-13 05:00:00
654,382,1,2011-05-11 04:00:00
168,7602,-10,2013-03-29 04:00:00
116,7604,-10,2013-08-16 04:00:00
635,486,5,2012-03-24 04:00:00
168,7604,-10,2013-03-27 04:00:00
115,97,1,2013-05-28 04:00:00
1917,16,1,2011-04-16 04:00:00
26,231,1,2011-07-14 04:00:00
2347,288,1,2013-04-08 04:00:00
96,7595,-10,2013-04-25 04:00:00
166,7536,-10,2012-09-26 04:00:00
689,801,2,2012-06-26 04:00:00
7518,9,-2,2012-10-13 04:00:00
70,491,-1,2012-11-11 05:00:00
3270,7436,-10,2013-12-17 05:00:00
2380,7549,-10,2014-07-16 04:00:00
1526,331,5,2012-10-30 04:00:00
7375,255,1,2012-02-20 05:00:00
1218,2608,1,2011-06-09 04:00:00
39,7550,1,2011-08-09 04:00:00
113,9,3,2011-11-23 05:00:00
91,54,8,2011-03-28 04:00:00
279,177,-1,2014-04-14 04:00:00
7565,145,-10,2012-09-25 04:00:00
280,11,1,2013-05-24 04:00:00
10,117,-1,2012-04-29 04:00:00
1243,7508,-10,2011-05-27 04:00:00
1810,13,1,2012-11-17 05:00:00
50,182,4,2011-05-31 04:00:00
65,7570,-10,2011-07-08 04:00:00
854,7603,-10,2012-10-19 04:00:00
503,200,1,2011-04-08 04:00:00
12,100,3,2013-07-08 04:00:00
10,946,1,2012-06-17 04:00:00
2336,469,-9,2015-01-21 05:00:00
404,661,2,2011-05-13 04:00:00
920,45,1,2011-06-05 04:00:00
24,190,-5,2014-09-09 04:00:00
1332,2235,1,2012-08-02 04:00:00
383,2547,1,2011-05-30 04:00:00
65,7596,-10,2011-06-16 04:00:00
192,85,-1,2014-12-22 05:00:00
656,25,2,2012-09-08 04:00:00
128,545,2,2013-11-19 05:00:00
330,7604,-5,2013-03-26 04:00:00
17,156,2,2012-03-20 04:00:00
467,75,1,2011-05-27 04:00:00
174,822,1,2013-07-27 04:00:00
475,724,1,2011-06-16 04:00:00
89,7439,-10,2011-06-12 04:00:00
1197,1,1,2013-11-23 05:00:00
37,7371,-8,2011-06-29 04:00:00
2336,145,-6,2014-12-16 05:00:00
1691,177,-10,2013-06-30 04:00:00
34,1863,2,2014-01-02 05:00:00
4,231,-1,2011-07-21 04:00:00
111,7539,-10,2012-11-08 05:00:00
272,7534,-10,2012-03-13 04:00:00
906,7325,-1,2015-11-01 04:00:00
1078,23,1,2011-03-12 05:00:00
13,7429,-10,2012-12-29 05:00:00
272,7566,-10,2012-04-24 04:00:00
49,242,1,2013-09-25 04:00:00
7476,876,-10,2013-12-15 05:00:00
1930,7569,-10,2011-05-03 04:00:00
8,209,-1,2014-07-08 04:00:00
3002,7594,-10,2013-01-11 05:00:00
265,10,2,2012-06-17 04:00:00
2336,82,-2,2014-08-12 04:00:00
156,256,2,2012-01-14 05:00:00
2369,95,-10,2014-08-22 04:00:00
217,663,1,2011-05-26 04:00:00
38,71,5,2012-06-22 04:00:00
2787,7403,-10,2012-06-20 04:00:00
2526,137,10,2011-05-19 04:00:00
93,158,1,2013-06-30 04:00:00
245,1186,1,2013-04-06 04:00:00
587,177,1,2012-08-19 04:00:00
26,52,3,2012-06-30 04:00:00
2336,222,-3,2014-07-20 04:00:00
888,1,7,2013-04-11 04:00:00
7535,7513,8,2012-09-15 04:00:00
2093,1,1,2011-09-22 04:00:00
139,7603,-10,2012-09-04 04:00:00
360,876,1,2012-09-18 04:00:00
824,302,-2,2014-08-05 04:00:00
222,150,-2,2014-07-20 04:00:00
91,7546,-10,2011-06-20 04:00:00
7,7417,-10,2012-09-18 04:00:00
443,2491,1,2011-05-11 04:00:00
95,288,-2,2014-12-12 05:00:00
1162,278,1,2012-09-18 04:00:00
1527,700,1,2012-10-26 04:00:00
4,361,2,2012-02-27 05:00:00
1743,9,-2,2012-02-04 05:00:00
791,7520,-10,2011-07-17 04:00:00
87,133,-1,2014-01-27 05:00:00
596,1,1,2012-12-02 05:00:00
111,7599,-10,2013-03-29 04:00:00
11,7593,-10,2012-04-21 04:00:00
7604,95,-10,2013-07-19 04:00:00
8,7485,-1,2013-12-01 05:00:00
33,540,2,2011-06-06 04:00:00
22,452,1,2011-09-08 04:00:00
792,7453,-10,2011-08-03 04:00:00
8,229,-1,2013-12-05 05:00:00
958,798,2,2012-05-02 04:00:00
762,641,-10,2014-03-02 05:00:00
237,167,1,2011-04-15 04:00:00
7,7568,-8,2014-05-12 04:00:00
1159,7599,-10,2013-03-29 04:00:00
7442,2216,1,2012-05-27 04:00:00
166,7565,-10,2012-09-26 04:00:00
824,7415,-1,2014-02-19 05:00:00
798,2185,1,2012-03-17 04:00:00
211,9,5,2012-03-13 04:00:00
3109,221,1,2013-01-28 05:00:00
19,96,1,2014-05-31 04:00:00
8,758,-1,2013-12-06 05:00:00
2244,32,1,2012-10-05 04:00:00
135,136,1,2013-07-13 04:00:00
8,7354,-1,2014-02-11 05:00:00
95,7599,-10,2013-07-19 04:00:00
30,33,1,2012-08-11 04:00:00
95,177,-1,2013-06-27 04:00:00
7565,166,-10,2012-09-25 04:00:00
1577,336,1,2013-07-04 04:00:00
375,7591,-10,2014-09-03 04:00:00
8,7359,-1,2014-02-14 05:00:00
202,4,2,2011-05-27 04:00:00
327,1638,1,2011-06-09 04:00:00
114,145,-1,2014-09-29 04:00:00
2193,117,1,2012-04-04 04:00:00
7398,7328,-10,2013-12-10 05:00:00
188,177,-10,2013-07-19 04:00:00
90,175,1,2011-07-17 04:00:00
88,7543,-10,2013-12-10 05:00:00
478,101,2,2011-06-05 04:00:00
8,393,-1,2014-05-04 04:00:00
2048,7561,-10,2011-06-28 04:00:00
207,7595,-10,2013-04-12 04:00:00
157,7604,-10,2014-04-18 04:00:00
72,362,-3,2014-03-07 05:00:00
1134,7580,-5,2012-10-10 04:00:00
233,3428,-2,2015-05-02 04:00:00
8,7360,-1,2014-02-14 05:00:00
595,1032,1,2012-09-28 04:00:00
104,7603,-1,2014-06-01 04:00:00
281,906,1,2015-11-18 05:00:00
7599,188,-10,2013-07-19 04:00:00
3,295,1,2013-06-28 04:00:00
69,7592,-10,2012-01-31 05:00:00
8,696,-1,2014-03-23 04:00:00
281,2435,2,2015-10-09 04:00:00
941,26,1,2012-06-07 04:00:00
273,236,3,2011-05-13 04:00:00
1236,263,5,2011-05-13 04:00:00
8,2955,1,2012-06-19 04:00:00
212,667,2,2011-08-04 04:00:00
5342,323,-3,2013-03-19 04:00:00
409,7603,1,2011-11-26 05:00:00
369,2042,2,2011-06-08 04:00:00
1662,65,1,2011-06-02 04:00:00
7,11,-8,2014-04-09 04:00:00
7419,88,-10,2013-11-14 05:00:00
285,7588,-6,2012-08-19 04:00:00
7340,151,-5,2013-01-02 05:00:00
216,2074,2,2011-06-21 04:00:00
1616,84,1,2011-05-13 04:00:00
4,7582,-1,2011-05-07 04:00:00
1230,134,4,2013-08-02 04:00:00
93,177,-10,2013-06-30 04:00:00
8,739,-1,2014-04-20 04:00:00
8,1794,-1,2014-03-24 04:00:00
474,357,2,2011-06-05 04:00:00
12,651,3,2014-06-26 04:00:00
647,7523,-5,2014-08-14 04:00:00
67,17,1,2012-03-18 04:00:00
4,211,-5,2012-07-30 04:00:00
27,177,1,2013-03-04 05:00:00
791,7564,-10,2011-07-18 04:00:00
3361,58,1,2014-03-02 05:00:00
1726,733,1,2011-10-11 04:00:00
134,325,3,2013-03-20 04:00:00
85,7,1,2013-11-20 05:00:00
32,798,-1,2012-05-17 04:00:00
2,7603,-10,2014-09-29 04:00:00
7586,5342,-10,2012-10-30 04:00:00
93,7469,-10,2013-09-04 04:00:00
105,7585,-10,2013-11-24 05:00:00
2336,7604,-8,2014-08-11 04:00:00
